Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
Vespertilionidae,Laephotis,capensis,NMZB80202,21-Jul-64,1964,Botswana,"Pandamatenga, 130km SW",-19.25,24.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB80203,24-Jul-64,1964,Botswana,Nxai Pan,-19.75,24.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,DM116,24-Jul-64,1964,Zimbabwe,Gokwe,-18.12,28.97,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58882,28-Jul-64,1964,Zimbabwe,"Mutare, Fern Valley",-19.12,32.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,BMNH66.5459,04-Aug-64,1964,Zambia,Sililo,-14.25,22.5,Ansell 1967,,
Vespertilionidae,Laephotis,capensis,USNM00365410,19-Aug-64,1964,Mozambique,"Mungari, 5km N",-17.15,33.57,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB27182,11-Dec-64,1964,Zimbabwe,"Bulawayo, Sauerstown",-20.1,28.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58849,23-Jan-65,1965,Zimbabwe,"Harare, Avondale",-17.83,31.07,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00367746,13-Mar-65,1965,Botswana,"Mabeleapudi. Sehita, 60km SW",-20.95,22.52,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,USNM00367748,26-Apr-65,1965,Botswana,Nata,-20.2,26.18,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB64115,03-Jul-65,1965,Botswana,"Sehitwa, 16km SW",-20.38,22.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64157,23-Aug-65,1965,Botswana,Francistown,-21.15,27.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00367737,03-Sep-65,1965,Botswana,"Sehitwa, 16km SW",-20.38,22.63,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,KM19238,13-Sep-65,1965,South Africa,"Port Elisabeth, King's Beach",-33.88,25.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00382647,25-Nov-65,1965,Botswana,"Letlaking, 17km SE",-24.22,25.17,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB64123,12-Feb-66,1966,Botswana,"Serowe, 40km NW",-22,26.29,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00382651,18-Feb-66,1966,Botswana,"Kwebe Hills, 26km NW",-20.27,22.87,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB64095,19-Feb-66,1966,Botswana,"Sehitwa, 22km W",-20.58,22.53,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00382652,19-Feb-66,1966,Botswana,"Sehitwa, 22km W",-20.58,22.53,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB64133,12-Apr-66,1966,Botswana,"Serowe, 40km NW",-22,26.29,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00382646,09-May-66,1966,Botswana,"Tamafupi, 33km N",-19.25,26,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,USNM00382656,18-Jun-66,1966,Botswana,Dikomo Di Kai,-24.87,24.52,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB63211,24-Jun-66,1966,Mozambique,Javane,-21.25,34,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00382650,02-Jul-66,1966,Botswana,Toten,-20.38,22.95,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB32799,10-Oct-66,1966,Botswana,Ghanzi,-21.62,21.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB80205,26-Oct-66,1966,Botswana,"Ghanzi, 45km S",-22.1,21.78,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,IICA1928,11-Dec-66,1966,Angola,Humpata,-15.13,13.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58818,20-Jan-67,1967,Zimbabwe,"Harare, Thornpark",-17.62,31.12,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00425338,29-Jan-67,1967,Botswana,"Tsane, 32km ENE",-24,22.23,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,USNM00425341,18-Feb-67,1967,Botswana,Vloorskop,-25.92,20.87,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB64156,03-May-67,1967,Botswana,Khuis,-26.67,21.83,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00425342,03-May-67,1967,Botswana,Khuis,-26.67,21.83,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB63996,28-May-67,1967,Botswana,"Shakawe, 70km SW",-18.55,21.03,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00425327,28-May-67,1967,Botswana,"Shakawe, 70km SW",-18.55,21.03,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,USNM00425328,24-Jun-67,1967,Botswana,"Nokaneng, 21km N",-19.42,22.27,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB80207,18-Jul-67,1967,Botswana,Makalamabedi Resource Area,-20.37,23.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00470254,24-Jan-68,1968,Zimbabwe,Essexvale Ranch,-20.3,28.93,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,USNM00424102,20-Apr-68,1968,South Africa,"Graaff Reinet, 30km SE",-32.45,24.75,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB80204,29-Jul-68,1968,Botswana,Gomoti R,-19.37,23.37,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00451066,25-Nov-68,1968,South Africa,"Kalahari-Gemsbok NP, Nossob",-26.43,20.63,Monadjem et al. 2020,,
Vespertilionidae,Laephotis,capensis,NMZB58954,15-May-69,1969,Zimbabwe,"Triangle, Hospital",-21,31.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58845,09-Jul-69,1969,Zimbabwe,Haroni Valley,-19.84,33,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64149,08-Aug-69,1969,Botswana,Musu,-21,25.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64113,29-Aug-69,1969,Botswana,Nata R,-19.75,26.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB32784,03-Jan-70,1970,Zimbabwe,"Harare, Thompark",-17.62,31.12,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZ2909,03-Feb-70,1970,Zambia,Mazabuka,-15.83,27.73,Ansell 1973,,
Vespertilionidae,Laephotis,capensis,NMZB58887,16-Feb-70,1970,Zimbabwe,"Harare, Union Avenue",-17.83,31.07,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB80206,23-Feb-70,1970,Botswana,Kwando R,-18.05,23.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,MHNG1607.097,23-Mar-70,1970,Burundi,Makamba,-4.1333,29.8167,Van Cakenberghe et al. 2017,,
Vespertilionidae,Laephotis,capensis,NMZB64151,30-Jul-70,1970,Botswana,"Sukwane, Botletle R",-20.75,24.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64085,31-Jul-70,1970,Botswana,Sokwana,-18,23.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58855,26-Aug-70,1970,Zimbabwe,"Chundayi, Borrowdale",-17.5,31,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZ2938,07-Nov-70,1970,Zambia,Mount Makulu,-15.57,28.23,Ansell 1973,,
Vespertilionidae,Laephotis,capensis,NMZB58877,26-Nov-70,1970,Zimbabwe,"Harare, Rainham",-17.83,31.07,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58869,26-Feb-71,1971,Zimbabwe,"Marondera, Peterhouse School",-18.18,31.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58907,04-May-71,1971,Zimbabwe,"Hwange NP, Mandundumela Pan",-19,27,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZ2758,11-Nov-71,1971,Zambia,Livingstone,-17.85,25.87,Ansell 1973,,
Vespertilionidae,Laephotis,capensis,NMZ2732,05-Dec-71,1971,Zambia,Muckle Neuk,-16.63,27,Ansell 1973,,
Vespertilionidae,Laephotis,capensis,NMZB58914,20-Mar-72,1972,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58857,01-Apr-72,1972,Zimbabwe,"Harare, Kambuzuma",-17.83,31.07,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64144,18-Apr-72,1972,Botswana,Khutse,-23.25,24.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58906,04-May-72,1972,Zimbabwe,"Hwange NP, Ngweshla Pan",-19,27,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58904,27-May-72,1972,Zimbabwe,"Hwange NP, Makalowa Pan",-19,27.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58905,27-May-72,1972,Zimbabwe,Ngamo Gwaai Reserve,-19,27.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB1533,09-Jun-72,1972,South Africa,"Uitzicht, Harrismith",-28.38,28.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,IICA7942,28-Jul-72,1972,Angola,"Naulila, 25km E",-17.13,14.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58910,15-Aug-72,1972,Zimbabwe,"Hwange NP, Dete area",-18.5,26.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB63209,11-Oct-72,1972,South Africa,de Hoek,-32.25,25.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58862,29-Oct-72,1972,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58911,13-Nov-72,1972,Zimbabwe,"Hwange NP, Inyantue",-18.5,26.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58924,14-Jan-73,1973,Zimbabwe,"Safari Farm, Marondera",-18,31.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM19594,06-Feb-73,1973,South Africa,Maria van Riebeeck NR,-25.88,28.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64143,21-Apr-73,1973,Botswana,Mopipi,-21,24.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64076,21-Apr-73,1973,Botswana,Mumpswe Pan,-20.2,25.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,DM3932,03-Jun-73,1973,South Africa,Kimberley,-28.63,24.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58884,10-Jul-73,1973,Zimbabwe,"Torre, Marondera",-18.25,31,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB1636,02-Oct-73,1973,South Africa,"Bloemfontein, Dan Pienaar",-29.13,26.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM20656,10-Oct-73,1973,South Africa,Rissik NR,-24.88,28.45,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58875,10-Nov-73,1973,Zimbabwe,"Bulawayo, Hillside",-20.13,28.58,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58915,15-Nov-73,1973,Zimbabwe,"Chundazi, Borrowdale",-17.75,31,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM20832,17-Nov-73,1973,South Africa,"Christiana, 25km NNE",-27.68,25.23,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58859,24-Nov-73,1973,Zimbabwe,Darwendale,-17.75,30,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58856,29-Nov-73,1973,Zimbabwe,"Ruwa, Terendali Farm",-17.75,31,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB63210,30-Nov-73,1973,Mozambique,Zinave NP,-21.37,33.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58932,10-Dec-73,1973,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM23237,30-Dec-73,1973,South Africa,"Groot Marico, 8km SE",-25.63,26.4,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64072,14-Jan-74,1974,Botswana,Nthane,-21.25,26,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM23387,21-Jan-74,1974,South Africa,"Potgietersrus (=Mokopane), 25km ESE",-24.25,29.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM23470,11-Feb-74,1974,South Africa,Barberspan NR,-26.63,25.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM23519,17-Feb-74,1974,South Africa,"Potchefstroom, 24km E",-26.67,27.33,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58874,18-Mar-74,1974,Zimbabwe,Bonda Mission,-18.25,32.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58898,14-Apr-74,1974,Zimbabwe,"Mangwe, Vashu Farm",-20.87,28.12,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM23803,03-May-74,1974,South Africa,Dullstroom,-25.38,30.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58865,13-May-74,1974,Zimbabwe,"Hippo Valley, Kutanga Estates",-21.12,31.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58903,12-Jun-74,1974,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60476,12-Jun-74,1974,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM24084,01-Jul-74,1974,South Africa,"Vivo, 13km W",-23.13,29.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB1661,09-Jul-74,1974,South Africa,Phillipolis,-30.13,24.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58901,17-Aug-74,1974,Zimbabwe,"Chiredzi, Lone Star Ranch",-21.12,31.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB1690,23-Sep-74,1974,South Africa,Ladybrand,-29.13,27.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58902,27-Sep-74,1974,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58930,12-Nov-74,1974,Zimbabwe,"Lusulu Tsetse Station, Sebungwe",-18.12,27.87,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM20064,01-Dec-74,1974,South Africa,Alexandria,-33.5,25.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58934,11-Dec-74,1974,Zimbabwe,Sengwa Wildlife Research Station,-18.17,28.22,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM25059,18-Dec-74,1974,South Africa,"Standerton, 15km E",-26.88,29.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB54112,10-Jan-75,1975,Zimbabwe,"Insuza Vlei, Gwaai Forest",-19.25,28,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58866,01-Mar-75,1975,Zimbabwe,"Eirene Farm, Marondera",-18.37,31.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64117,23-Mar-75,1975,Namibia,"Bezarode Farm, Windhoek",-22.63,17.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB54134,12-Apr-75,1975,Botswana,"Four Rivers Camp, Okavango",-19.12,23.12,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64075,25-Apr-75,1975,Botswana,Toromoja,-21,24.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,USNM00518647,22-Nov-75,1975,Botswana,Xugana,-19.08,23.1,Archer 1977,,
Vespertilionidae,Laephotis,capensis,NMZB58860,20-Feb-76,1976,Zimbabwe,"Buffalo Range, Chiredzi",-21.03,31.53,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64074,16-Apr-76,1976,Botswana,Nata,-20.2,26.18,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB62073,01-Sep-76,1976,Zimbabwe,Ruya R,-16.5,31.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58931,02-Oct-76,1976,Zimbabwe,"Buffalo Range, Field Station",-20.75,31.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM27752,28-Aug-77,1977,South Africa,"Ventersdorp, 13km W",-26.37,26.53,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM26329,12-Oct-77,1977,South Africa,Bontebok NP,-34.07,20.45,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24560,11-Mar-78,1978,South Africa,Philipstown,-30.06,24.67,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24569,11-May-78,1978,South Africa,Philipstown,-30.06,24.67,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24514,16-Oct-78,1978,South Africa,"Murraysburg, N of",-31.78,23.58,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24571,17-Oct-78,1978,South Africa,Victoria West,-31.4,23.12,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24499,25-Oct-78,1978,South Africa,De Aar,-30.73,23.92,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24506,30-Oct-78,1978,South Africa,"Hopetown, near",-29.81,23.58,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,SMM12680,26-Dec-78,1978,Namibia,"Etosha NP, Halali",-19.13,16.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24659,13-Feb-79,1979,South Africa,Aberdeen,-32.36,23.45,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB2915,10-Apr-79,1979,South Africa,Driehoek District,-29.63,24.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM30032,08-Jul-79,1979,South Africa,"Kruger NP, Malelane",-25.47,31.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB2934,11-Jul-79,1979,South Africa,Ventersburg,-28.13,27.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM30056,14-Jul-79,1979,South Africa,"Kruger NP, Skukuza",-24.98,31.58,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24811,06-Sep-79,1979,South Africa,Humansdorp,-33.98,23.65,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM30654,22-Sep-79,1979,South Africa,"Kruger NP, Punda Milia",-22.77,31.02,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM24933,25-Oct-79,1979,South Africa,Stockenstrom,-32.5,26.7,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,SMM9905,19-Nov-79,1979,Namibia,Omega,-18.05,22.18,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB2926,29-Nov-79,1979,South Africa,Tha Banchu,-29.13,26.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM25021,25-Feb-80,1980,South Africa,Barkley East,-31.08,27.45,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,TM32294,19-May-80,1980,South Africa,Alldays,-22.68,29.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3018,19-May-80,1980,South Africa,Bultfontein,-28.38,25.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB57615,12-Jun-80,1980,Zimbabwe,Bulawayo,-20.12,28.58,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB57445,12-Jun-80,1980,Zimbabwe,"Chete, Eastern Section",-17.37,27.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,SMM10078,29-Oct-80,1980,Namibia,Diamond Area 1,-28.55,16.42,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3006,02-Dec-80,1980,South Africa,"Roodepoort, Edenburg",-29.63,25.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58051,24-Feb-81,1981,Zimbabwe,"Nyamunyeche, Mvurwi",-16.77,30.95,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3137,02-Apr-81,1981,South Africa,"Asem, Senekal",-28.38,27.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB58129,20-Apr-81,1981,Zimbabwe,"Umzingwane R, Beitbridge",-21.87,29.62,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3171,05-Jun-81,1981,South Africa,"Helena, Vredefort Basin",-26.88,27.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3187,23-Jun-81,1981,South Africa,"Spitskop, Boshof",-28.63,25.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3264,23-Jul-81,1981,South Africa,Riebeeckstad,-27.88,26.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3148,03-Aug-81,1981,South Africa,Hangverwacht Vrede,-27.63,29.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB59209,12-Oct-81,1981,Botswana,"Pom Pom, Okovango",-19.5,22.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3291,21-Oct-81,1981,South Africa,"Eureka, Steynsrus",-27.88,27.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,DM3692,27-Oct-81,1981,Zimbabwe,Sengwa Wildlife Research Area,-18.17,28.22,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB59213,12-Dec-81,1981,Botswana,"First Pole Bridge, Okavango",-19.57,22.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3381,16-Mar-82,1982,South Africa,Schurwepoort,-27.38,27.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60448,22-Apr-82,1982,Zimbabwe,"Forest Hill, Lupane",-19.08,27.83,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60674,12-May-82,1982,Zimbabwe,Bridge,-17.75,25.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB80192,20-Jun-82,1982,Zimbabwe,"Crowborough Sewage Works, Harare",-17.87,30.9,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB80190,06-Jul-82,1982,Zimbabwe,"Harare, Twentydales",-17.9,31.17,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60682,12-Aug-82,1982,Zimbabwe,Westwood Vlei,-17.75,25.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3556,17-Aug-82,1982,South Africa,"Uitvlug, Vrede",-27.38,29.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3584,13-Sep-82,1982,South Africa,"Heeuhoek, Dewetsdorp",-29.38,26.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60675,12-Nov-82,1982,Zimbabwe,Katombora Rapids,-17.88,25.33,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3661,18-Nov-82,1982,South Africa,Fauresmith District,-29.88,25.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB60673,30-Nov-82,1982,Zimbabwe,Camp-Katembora,-17.75,25.25,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3721,13-Jan-83,1983,South Africa,"Allermansdrift, Phillipolis",-30.63,25.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3815,20-Apr-83,1983,South Africa,"Moscow, Heilbron",-27.13,27.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3777,02-Sep-83,1983,South Africa,"Buitenhoop, Hertzogville",-28.13,25.13,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB3747,02-Sep-83,1983,South Africa,"Endrag, Bethulie",-30.63,25.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,SMM10617,16-Nov-83,1983,Namibia,"Dose Pan, Okavango",-18.13,20.88,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM26123,18-Dec-83,1983,South Africa,Elliotdale (=Xhora),-32.23,28.89,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB63157,21-Dec-83,1983,Zimbabwe,"Esigodini, The Homestead",-20.25,28.75,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB4061,19-Jan-84,1984,South Africa,"Alpha, Ladybrand",-29.13,27.63,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB4162,05-Feb-84,1984,South Africa,"Letsoana, Fourisburg",-28.63,28.38,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM29017,27-Feb-84,1984,South Africa,Vredendal,-31.76,18.23,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,KM29437,11-Apr-84,1984,South Africa,Ladismith,-33.51,21.1,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64825,18-Apr-84,1984,Zimbabwe,"Chirisa SA, Magurazino R",-17.62,28.37,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMZB64827,27-Apr-84,1984,Zimbabwe,"Chizarira NP, Mchesu R",-17.75,27.5,Monadjem et al. 2020,,Yes
Vespertilionidae,Laephotis,capensis,NMB4103,01-Jul-84,1984,South Africa,"Bloemfontein, Glen",-28.88,26.38,Monadjem et al. 2020,,Yes
